"CAS","area","temperature","amount","duration"
"018919-94-3",3.33130405309954,25,20,0
"018919-94-3",1.14234379250699,25,20,0
"018919-94-3",0.774318592163014,25,20,0
"018919-94-3",2.25186739190195,25,20,0
"018919-94-3",1.36472891167143,25,20,0
"018919-94-3",0.711677216250287,25,20,0
"018919-94-3",3.04668328251125,25,20,0
"018919-94-3",0.96736786250569,25,20,0
"018919-94-3",0.519005483060659,25,20,0
"018919-94-3",3.27306282980074,25,20,0
"018919-94-3",2.25903365919285,25,20,0
"018919-94-3",1.95344651418651,25,20,0
"018919-94-3",0.415975219690619,25,20,0
"018919-94-3",0.592362400731944,25,20,0
"018919-94-3",0.240569719274505,25,20,0
"018919-94-3",1.80449260045513,25,20,0
"019095-24-0",0.0545248236470919,25,20,0
"019095-24-0",0.0904492521520407,25,20,0
"019095-24-0",0.0423982727452449,25,20,0
"018919-94-3",0.451921800844327,25,20,0
"000078-83-1",9.28561215254589,25,20,0
"000078-83-1",8.13028145882373,25,20,0
"000078-83-1",0.485259958532279,25,20,0
"000078-83-1",2.6006281268973,25,20,0
"000078-83-1",1.35559629124938,25,20,0
"000078-83-1",2.75159040740402,25,20,0
"000078-83-1",2.02922364692894,25,20,0
"000541-05-9",0.158014614433403,25,20,0
"017928-28-8",0.153100749533598,25,20,0
"017928-28-8",0.0216021554374466,25,20,0
"000541-05-9",0.136826497093827,25,20,0
"000541-05-9",0.150919108304453,25,20,0
"000541-05-9",0.0263258513059216,25,20,0
"000141-62-8",3.53019399660163,25,20,0
"000541-05-9",9.81662728672626,25,20,0
"000541-05-9",6.17491009589398,25,20,0
"000541-05-9",7.2028455917604,25,20,0
"000541-05-9",2.66786769246501,25,20,0
"000541-05-9",6.18557323517995,25,20,0
"000541-05-9",17.5659756805676,25,20,0
"000110-86-1",0.030223648049309,25,20,0
"000629-20-9",0.286013140951244,25,20,0
"000497-23-4",0.267586185771196,25,20,0
"1000125-98-2",0.149910678992434,25,20,0
"000110-86-1",0.0306528492533131,25,20,0
"000100-52-7",0.0685239481336725,25,20,0
"000620-02-0",0.275045580984533,25,20,0
"000122-79-2",0.269261129719902,25,20,0
"000556-67-2",26.3301873304367,25,20,0
"000123-44-4",0.419369794827769,25,20,0
"002847-72-5",0.183252948924955,25,20,0
"006975-98-0",0.327052794294374,25,20,0
"013151-34-3",0.458901616674844,25,20,0
"000620-23-5",5.0073546411938,25,20,0
"000539-92-4",10.5270994116155,25,20,0
"001120-21-4",2.37170490807975,25,20,0
"000124-19-6",0.985442565107653,25,20,0
"000098-00-0",0.427379785214029,25,20,0
"000541-02-6",9.69724444729854,25,20,0
"000124-07-2",0.209556978598708,25,20,0
"041446-66-6",0.358901899312086,25,20,0
"1000441-73-7",0.242464369119554,25,20,0
"033617-38-8",0.474061170745589,25,20,0
"1000441-73-7",0.34582315372441,25,20,0
"035507-09-6",0.153259306480521,25,20,0
"1000142-34-3",0.0848521053520901,25,20,0
"000540-97-6",3.85601243002946,25,20,0
"000334-48-5",0.221130400777573,25,20,0
"000295-17-0",0.351505180817049,25,20,0
"000112-54-9",0.186277791261753,25,20,0
"002473-03-2",0.368990724813279,25,20,0
"000112-88-9",0.239760307321914,25,20,0
"000638-66-4",0.0558913492531604,25,20,0
"000096-76-4",0.70472441646613,25,20,0
"000112-95-8",0.054980187893165,25,20,0
"000143-07-7",0.259539083332561,25,20,0
"000629-73-2",0.384182603927242,25,20,0
"000112-95-8",0.131818521631018,25,20,0
"006846-50-0",0.406605222178845,25,20,0
"1000071-90-9",0.140734504425896,25,20,0
"000629-97-0",0.109481140151508,25,20,0
"004860-03-1",0.401458538033144,25,20,0
"1000309-17-9",0.12660189113343,25,20,0
"006222-04-4",0.38900624134328,25,20,0
"000629-78-7",0.308236079810239,25,20,0
"1000383-15-9",0.0923080885482621,25,20,0
"000629-92-5",0.263532874887238,25,20,0
"000295-02-3",0.217472845690556,25,20,0
"027458-90-8",0.133095927385756,25,20,0
"000593-45-3",0.154006894719104,25,20,0
"000112-88-9",0.182956638150691,25,20,0
"127839-47-8",0.0719518668266275,25,20,0
"1000406-31-8",0.160745233946739,25,20,0
"000544-63-8",0.293276510685878,25,20,0
"006418-44-6",0.0725899013051118,25,20,0
"1000406-37-5",0.0568156239627086,25,20,0
"006765-39-5",0.171268111318129,25,20,0
"018435-45-5",0.0488805324457879,25,20,0
"000593-45-3",0.0765247591752452,25,20,0
"1000156-09-4",0.0357871202768643,25,20,0
"000629-73-2",0.0429380334905272,25,20,0
"000629-80-1",0.194181423471154,25,20,0
"000556-71-8",0.405564709720348,25,20,0
"000112-95-8",0.0613389784053943,25,20,0
"000112-95-8",0.112089283526302,25,20,0
"025117-29-7",0.103869110336385,25,20,0
"1000406-32-4",0.0881978555421191,25,20,0
"000084-74-2",0.0859150887445294,25,20,0
"003386-33-2",0.261909404018378,25,20,0
"1000406-32-3",0.0945542652811772,25,20,0
"001560-84-5",0.147599813978861,25,20,0
"000629-79-8",0.580454511751038,25,20,0
"001560-93-6",0.0857413814228804,25,20,0
"000629-92-5",0.129789950112235,25,20,0
"000112-39-0",0.634837787611404,25,20,0
"021164-95-4",0.0512044471518772,25,20,0
"066214-27-5",0.0816028210354219,25,20,0
"000112-95-8",0.135448882431972,25,20,0
"1000267-73-5",0.0724157483842062,25,20,0
"000057-10-3",3.72607718909674,25,20,0
"027458-90-8",0.295448221417303,25,20,0
"000112-95-8",0.26327687174859,25,20,0
"1000406-34-9",0.156135967967372,25,20,0
"014811-95-1",0.366611810427512,25,20,0
"000629-92-5",0.176211334843244,25,20,0
"000112-95-8",0.0828282699168354,25,20,0
"000593-45-3",0.15688281778433,25,20,0
"021164-95-4",0.145800076775479,25,20,0
"000112-95-8",0.186600125032605,25,20,0
"062374-32-7",0.103821202050592,25,20,0
"000112-88-9",0.215247573928481,25,20,0
"000629-94-7",0.153649664160752,25,20,0
"000629-94-7",0.0425029503763353,25,20,0
"000638-65-3",0.527672350408255,25,20,0
"195194-80-0",0.11982319334455,25,20,0
"000112-61-8",0.356135046213481,25,20,0
"000110-34-9",0.860472229286739,25,20,0
"042217-02-7",0.452433985361326,25,20,0
"000629-97-0",0.315945532595,25,20,0
"018435-45-5",0.239253686429919,25,20,0
"000629-94-7",0.250925140445247,25,20,0
"055449-66-6",0.297654739816376,25,20,0
"000556-71-8",0.165539971068131,25,20,0
"018919-94-3",0.0653200385527384,25,20,0
"000556-68-3",0.0861774575868443,25,20,0
"000646-13-9",0.997712064251033,25,20,0
"000556-71-8",0.0549025899654714,25,20,0
"000556-71-8",0.153366313959153,25,20,0
"000556-71-8",0.318664044539963,25,20,0
"000556-71-8",0.272921714881864,25,20,0
"000556-71-8",0.133328479272098,25,20,0
"000556-71-8",0.596580175935827,25,20,0
"000107-52-8",0.298920012539927,25,20,0
"000107-52-8",0.158796539277563,25,20,0
"000556-68-3",0.116993536213572,25,20,0
"000556-71-8",0.26637196599105,25,20,0
"018919-94-3",0.263498729252771,25,20,0
"1000195-93-7",0.115383942578705,25,20,0
"000556-71-8",0.510415564338982,25,20,0
"000107-52-8",0.1625827834299,25,20,0
"000107-52-8",1.20537154116945,25,20,0
"000556-71-8",0.318620401275626,25,20,0
"000556-71-8",0.211296801799182,25,20,0
"000107-52-8",1.15529673905881,25,20,0
"000556-71-8",0.514324768423339,25,20,0
"1000268-74-7",0.237682363405495,25,20,0
"000107-52-8",0.14020335011197,25,20,0
"000556-68-3",0.505066921878761,25,20,0
"000556-68-3",0.914231564336538,25,20,0
"002385-85-5",1,25,20,0
"000556-71-8",1.05023249332187,25,20,0
"000107-52-8",0.716406424818137,25,20,0
"000107-52-8",0.344777446851722,25,20,0
"000556-68-3",1.71210269988335,25,20,0
"000107-52-8",0.741840402846172,25,20,0
"000107-52-8",1.6416231057321,25,20,0
"000556-71-8",0.60003793704757,25,20,0
"000107-52-8",0.776534328100997,25,20,0
"000107-52-8",0.299296696688683,25,20,0
"000556-71-8",1.07227483716785,25,20,0
"000556-71-8",0.732123665455689,25,20,0
"000556-71-8",0.696240817727089,25,20,0
"000556-71-8",0.648941144129818,25,20,0
"000556-71-8",0.558039354104132,25,20,0
"000107-52-8",6.37863852163305,25,20,0
"000556-68-3",3.75001332978348,25,20,0
"000556-71-8",0.563904713462363,25,20,0
"000556-71-8",1.73263479326588,25,20,0
"018919-94-3",1.37887132814754,25,20,0
"055449-66-6",0.668770043691135,25,20,0
"018919-94-3",0.84786949828783,25,20,0
"000556-68-3",0.61041212431272,25,20,0
"000556-71-8",1.38496125679972,25,20,0
"000556-71-8",2.42887415961253,25,20,0
"000556-71-8",1.01374285398838,25,20,0
"000556-71-8",0.593231281088187,25,20,0
"000556-71-8",0.794979514656345,25,20,0
"209414-08-4",2.55710140586311,25,20,0
"000556-68-3",0.41895737361863,25,20,0
"000556-71-8",0.34595533119534,25,20,0
"000107-52-8",4.99325519321744,25,20,0
"000107-52-8",3.33130405309954,25,20,0
"000556-68-3",1.14234379250699,25,20,0
"000107-52-8",0.774318592163014,25,20,0
"038147-00-1",2.25186739190195,25,20,0
"000107-52-8",1.36472891167143,25,20,0
"000107-52-8",0.711677216250287,25,20,0
"000556-68-3",3.04668328251125,25,20,0
"000556-71-8",0.96736786250569,25,20,0
"000556-68-3",0.519005483060659,25,20,0
"000107-52-8",3.27306282980074,25,20,0
"000556-71-8",2.25903365919285,25,20,0
"000556-68-3",1.95344651418651,25,20,0
"000556-71-8",0.415975219690619,25,20,0
"000556-68-3",0.592362400731944,25,20,0
"000556-68-3",0.240569719274505,25,20,0
"000078-83-1",8.13028145882373,25,20,0
"000078-83-1",0.485259958532279,25,20,0
"000078-83-1",2.6006281268973,25,20,0
"000078-83-1",1.35559629124938,25,20,0
"000078-83-1",2.75159040740402,25,20,0
"017928-28-8",0.158014614433403,25,20,0
"017928-28-8",0.153100749533598,25,20,0
"000541-05-9",0.0216021554374466,25,20,0
"000541-05-9",0.136826497093827,25,20,0
"000141-62-8",0.150919108304453,25,20,0
"000541-05-9",0.0263258513059216,25,20,0
"017928-28-8",3.53019399660163,25,20,0
"017928-28-8",9.81662728672626,25,20,0
"000541-05-9",6.17491009589398,25,20,0
"000541-05-9",7.2028455917604,25,20,0
"000541-05-9",2.66786769246501,25,20,0
"000541-05-9",6.18557323517995,25,20,0
"000541-05-9",17.5659756805676,25,20,0
"000110-86-1",0.030223648049309,25,20,0
"000497-23-4",0.267586185771196,25,20,0
"010493-98-8",0.149910678992434,25,20,0
"000620-02-0",0.275045580984533,25,20,0
"000108-95-2",0.269261129719902,25,20,0
"1000305-54-5",26.3301873304367,25,20,0
"002847-72-5",0.183252948924955,25,20,0
"006975-98-0",0.327052794294374,25,20,0
"000104-87-0",5.0073546411938,25,20,0
"000539-92-4",10.5270994116155,25,20,0
"001120-21-4",2.37170490807975,25,20,0
"000124-19-6",0.985442565107653,25,20,0
"037112-31-5",0.427379785214029,25,20,0
"000541-02-6",9.69724444729854,25,20,0
"000124-07-2",0.209556978598708,25,20,0
"000112-41-4",0.358901899312086,25,20,0
"056114-69-3",0.242464369119554,25,20,0
"040629-66-1",0.34582315372441,25,20,0
"000112-88-9",0.153259306480521,25,20,0
"031396-33-5",0.0848521053520901,25,20,0
"000544-63-8",0.221130400777573,25,20,0
"000294-62-2",0.351505180817049,25,20,0
"002765-11-9",0.186277791261753,25,20,0
"001002-69-3",0.368990724813279,25,20,0
"006765-39-5",0.239760307321914,25,20,0
"067860-04-2",0.0558913492531604,25,20,0
"000096-76-4",0.70472441646613,25,20,0
"000629-94-7",0.054980187893165,25,20,0
"000143-07-7",0.259539083332561,25,20,0
"1000282-98-1",0.384182603927242,25,20,0
"000544-76-3",0.131818521631018,25,20,0
"1000140-77-5",0.406605222178845,25,20,0
"000610-49-1",0.140734504425896,25,20,0
"1000406-31-8",0.109481140151508,25,20,0
"004860-03-1",0.401458538033144,25,20,0
"1000309-18-1",0.12660189113343,25,20,0
"043080-23-5",0.38900624134328,25,20,0
"000629-78-7",0.308236079810239,25,20,0
"002425-54-9",0.0923080885482621,25,20,0
"074036-95-6",0.263532874887238,25,20,0
"001120-36-1",0.217472845690556,25,20,0
"005129-58-8",0.133095927385756,25,20,0
"027458-90-8",0.154006894719104,25,20,0
"013360-61-7",0.182956638150691,25,20,0
"006418-44-6",0.0719518668266275,25,20,0
"1000406-32-4",0.160745233946739,25,20,0
"006418-44-6",0.0725899013051118,25,20,0
"004860-03-1",0.171268111318129,25,20,0
"1000130-87-5",0.0488805324457879,25,20,0
"000593-45-3",0.0765247591752452,25,20,0
"002425-77-6",0.0357871202768643,25,20,0
"000629-97-0",0.0429380334905272,25,20,0
"002765-11-9",0.194181423471154,25,20,0
"1000383-16-0",0.112089283526302,25,20,0
"1000406-32-3",0.103869110336385,25,20,0
"054964-82-8",0.0881978555421191,25,20,0
"000605-45-8",0.0859150887445294,25,20,0
"1000342-70-4",0.261909404018378,25,20,0
"006418-44-6",0.0945542652811772,25,20,0
"013287-24-6",0.147599813978861,25,20,0
"000629-79-8",0.580454511751038,25,20,0
"1000406-32-4",0.0857413814228804,25,20,0
"000629-73-2",0.129789950112235,25,20,0
"000112-39-0",0.634837787611404,25,20,0
"075163-99-4",0.0512044471518772,25,20,0
"1000406-32-4",0.0816028210354219,25,20,0
"001560-89-0",0.135448882431972,25,20,0
"000057-10-3",3.72607718909674,25,20,0
"000593-45-3",0.295448221417303,25,20,0
"000112-80-1",0.26327687174859,25,20,0
"000112-80-1",0.156135967967372,25,20,0
"007390-81-0",0.366611810427512,25,20,0
"1000406-34-9",0.176211334843244,25,20,0
"000629-73-2",0.0828282699168354,25,20,0
"000112-95-8",0.15688281778433,25,20,0
"013187-99-0",0.145800076775479,25,20,0
"000629-92-5",0.186600125032605,25,20,0
"000112-95-8",0.215247573928481,25,20,0
"000629-92-5",0.153649664160752,25,20,0
"000629-92-5",0.0425029503763353,25,20,0
"005399-02-0",0.527672350408255,25,20,0
"1000351-89-1",0.11982319334455,25,20,0
"000112-61-8",0.356135046213481,25,20,0
"000111-06-8",0.860472229286739,25,20,0
"006418-47-9",0.452433985361326,25,20,0
"1000406-35-5",0.315945532595,25,20,0
"062016-76-6",0.239253686429919,25,20,0
"002425-77-6",0.250925140445247,25,20,0
"000556-68-3",0.297654739816376,25,20,0
"000556-68-3",0.0549025899654714,25,20,0
"000556-68-3",0.133328479272098,25,20,0
"000556-71-8",0.158796539277563,25,20,0
"000107-52-8",0.116993536213572,25,20,0
"000107-52-8",0.26637196599105,25,20,0
"000107-52-8",0.263498729252771,25,20,0
"000556-71-8",0.115383942578705,25,20,0
"000107-52-8",0.510415564338982,25,20,0
"018919-94-3",0.318620401275626,25,20,0
"000556-71-8",1.15529673905881,25,20,0
"000107-52-8",0.514324768423339,25,20,0
"000556-71-8",0.237682363405495,25,20,0
"000556-71-8",0.14020335011197,25,20,0
"000556-71-8",0.505066921878761,25,20,0
"000107-52-8",0.914231564336538,25,20,0
"005202-36-8",1,25,20,0
"000556-68-3",1.05023249332187,25,20,0
"000556-68-3",0.344777446851722,25,20,0
"000107-52-8",1.71210269988335,25,20,0
"000556-71-8",0.741840402846172,25,20,0
"000556-71-8",0.776534328100997,25,20,0
"000556-68-3",1.07227483716785,25,20,0
"000556-68-3",0.732123665455689,25,20,0
"000556-71-8",0.648941144129818,25,20,0
"000556-71-8",0.558039354104132,25,20,0
"000556-71-8",3.75001332978348,25,20,0
"000556-71-8",0.668770043691135,25,20,0
"018919-94-3",0.61041212431272,25,20,0
"018919-94-3",2.42887415961253,25,20,0
"000556-71-8",0.41895737361863,25,20,0
"000107-52-8",1.14234379250699,25,20,0
"000556-68-3",0.774318592163014,25,20,0
"000107-52-8",2.25186739190195,25,20,0
"000107-52-8",3.04668328251125,25,20,0
"000556-68-3",0.96736786250569,25,20,0
"000107-52-8",0.519005483060659,25,20,0
"000556-68-3",3.27306282980074,25,20,0
"000107-52-8",2.25903365919285,25,20,0
"000107-52-8",1.95344651418651,25,20,0
"000051-79-6",0.163831176603175,25,100,0
"000078-83-1",2.09809421868558,25,100,0
"000064-17-5",0.961857145341528,25,100,0
"002319-57-5",0.505702817599245,25,100,0
"016511-48-1",0.0826919293201296,25,100,0
"000064-19-7",0.17849499233275,25,100,0
"000541-05-9",0.0276244687739868,25,100,0
"1000366-57-5",0.0446488154039261,25,100,0
"000541-05-9",0.09456723259166,25,100,0
"000541-05-9",0.0565588830128047,25,100,0
"000541-05-9",0.018068913521537,25,100,0
"000541-05-9",0.09310532315489,25,100,0
"000543-27-1",0.337283208808011,25,100,0
"000543-27-1",0.365757468706129,25,100,0
"000543-27-1",0.156050887215215,25,100,0
"000110-86-1",0.0960559782554952,25,100,0
"000541-05-9",4.10680439868608,25,100,0
"000541-05-9",2.21092819246246,25,100,0
"000541-05-9",11.1575942430667,25,100,0
"000541-05-9",31.8829207021885,25,100,0
"000541-05-9",0.684195951514746,25,100,0
"000541-05-9",2.25502778589533,25,100,0
"1000333-93-9",0.366961467338061,25,100,0
"1000333-93-9",0.489828660749512,25,100,0
"000100-42-5",0.0270467567550057,25,100,0
"000100-42-5",0.0653914287068519,25,100,0
"000556-67-2",0.0595022408420096,25,100,0
"000556-67-2",0.0706094721992714,25,100,0
"000556-67-2",0.183112068016025,25,100,0
"000556-67-2",0.138691343492454,25,100,0
"000556-67-2",0.122548125334387,25,100,0
"000556-67-2",0.381913491188545,25,100,0
"000556-67-2",0.10915272200158,25,100,0
"000556-67-2",29.2099496931566,25,100,0
"000556-67-2",2.41493546859224,25,100,0
"000550-43-6",0.0494183835998258,25,100,0
"013151-35-4",0.23941130115464,25,100,0
"002847-72-5",0.13507597175615,25,100,0
"006975-98-0",0.202430690413943,25,100,0
"013151-34-3",0.25721423936346,25,100,0
"000529-20-4",1.72356138897764,25,100,0
"000539-92-4",2.27369901415227,25,100,0
"001120-21-4",1.71357711903043,25,100,0
"000124-19-6",0.56787635421501,25,100,0
"000098-00-0",0.133869262221992,25,100,0
"1000146-59-1",0.288622735501532,25,100,0
"1000146-59-1",0.350009411434142,25,100,0
"000541-02-6",11.8324839741349,25,100,0
"1000146-59-1",0.230956355156153,25,100,0
"1000146-59-1",0.166686847827681,25,100,0
"1000146-59-1",0.390288337698625,25,100,0
"068595-80-2",0.116280365941111,25,100,0
"1000441-73-7",0.20433788685342,25,100,0
"1000146-59-1",0.0849763333120781,25,100,0
"001014-60-4",0.048237419111963,25,100,0
"000112-05-0",0.28236324521253,25,100,0
"1000441-73-7",0.0506123058593338,25,100,0
"1000441-73-7",0.0485976622133988,25,100,0
"000540-97-6",4.73980855915376,25,100,0
"007647-01-0",0.0418352228378679,25,100,0
"000112-52-7",0.189789037247797,25,100,0
"007206-21-5",0.159024610559288,25,100,0
"000096-76-4",1.12306212262621,25,100,0
"000629-73-2",0.270230713124143,25,100,0
"017312-55-9",0.135355757325489,25,100,0
"006846-50-0",0.412752561461609,25,100,0
"007390-81-0",0.145193689701606,25,100,0
"1000375-02-1",0.157243905840647,25,100,0
"000556-68-3",0.900636857426662,25,100,0
"002425-54-9",0.241278720645106,25,100,0
"1000281-77-6",0.325342946181259,25,100,0
"000629-78-7",0.189532473369222,25,100,0
"000112-95-8",0.0426849628129004,25,100,0
"000124-10-7",0.067886788631124,25,100,0
"000055-73-2",0.0583706352342953,25,100,0
"000112-88-9",0.104341075147233,25,100,0
"021164-95-4",0.0319081546325909,25,100,0
"000544-63-8",0.257580688555526,25,100,0
"000629-92-5",0.0866351838281554,25,100,0
"036262-09-6",0.0537003474387771,25,100,0
"001599-67-3",0.0577095331348976,25,100,0
"000629-92-5",0.0402077608186311,25,100,0
"000124-25-4",0.217869653683093,25,100,0
"000556-71-8",0.547820485759579,25,100,0
"1000130-81-4",0.0481566546852745,25,100,0
"000131-16-8",0.0829779550794976,25,100,0
"004860-03-1",0.184108486556141,25,100,0
"000112-95-8",0.0285409583226915,25,100,0
"000629-79-8",0.456274255328798,25,100,0
"001599-67-3",0.085924364804919,25,100,0
"000112-39-0",0.222935426308982,25,100,0
"054964-82-8",0.0776150914392436,25,100,0
"000295-17-0",0.0969082927351571,25,100,0
"000057-10-3",7.6635528402583,25,100,0
"000556-71-8",0.809041881904915,25,100,0
"000628-97-7",0.261612618550823,25,100,0
"000112-95-8",0.20588451624717,25,100,0
"051227-32-8",0.468765376697766,25,100,0
"000593-45-3",0.162037599361386,25,100,0
"1000130-81-4",0.171268374887429,25,100,0
"000629-92-5",0.0980082029514394,25,100,0
"1000130-81-4",0.114453592934332,25,100,0
"000629-92-5",0.0713368805801535,25,100,0
"195194-80-0",0.10703235316884,25,100,0
"1000269-02-7",0.122581133552683,25,100,0
"002425-77-6",0.18258673267401,25,100,0
"000112-95-8",0.180977496783574,25,100,0
"000638-65-3",0.479850375246837,25,100,0
"000112-61-8",0.235737789942928,25,100,0
"000556-68-3",0.466859493085153,25,100,0
"038705-20-3",0.214318320618236,25,100,0
"000110-34-9",0.403894952709248,25,100,0
"1000406-04-8",0.0879994837350981,25,100,0
"000057-11-4",1.78781991629962,25,100,0
"000057-11-4",0.409907103007124,25,100,0
"000111-61-5",0.302720893349696,25,100,0
"006946-24-3",0.339141677206223,25,100,0
"000929-16-8",0.638401941892578,25,100,0
"000556-68-3",0.379176588170987,25,100,0
"069395-31-9",0.172873945092466,25,100,0
"025117-29-7",0.138249517578752,25,100,0
"019095-24-0",0.117241218808001,25,100,0
"019095-24-0",0.134438483490605,25,100,0
"019095-24-0",0.087637024172723,25,100,0
"019095-24-0",0.0525672414575038,25,100,0
"019095-24-0",0.258881648828703,25,100,0
"019095-24-0",0.223850517782325,25,100,0
"019095-24-0",0.411300353303874,25,100,0
"000556-71-8",0.366902901620165,25,100,0
"019095-24-0",0.119575748916577,25,100,0
"019095-24-0",0.0832428562611441,25,100,0
"019095-23-9",1.31132060834692,25,100,0
"019095-23-9",0.492883949856152,25,100,0
"136091-23-1",0.422048176994977,25,100,0
"002385-85-5",1,25,100,0
"136091-23-1",0.229978043396941,25,100,0
"136091-23-1",0.218932293256196,25,100,0
